STATION;NAME;DATE;CLDD;HTDD;PRCP;TAVG;TMAX;TMIN
FRE00104048;REIMS PRUNAY, FR;2016-01;0.0;433.8;57.3;4.3;7.5;1.1
FRE00104048;REIMS PRUNAY, FR;2016-02;0.0;372.8;45.7;5.5;8.7;2.3
FRE00104048;REIMS PRUNAY, FR;2016-03;0.0;392.0;67.4;5.7;10.0;1.3
FRE00104048;REIMS PRUNAY, FR;2016-04;0.0;279.9;40.6;9.0;14.3;3.8
FRE00104048;REIMS PRUNAY, FR;2016-05;0.0;153.7;105.5;13.4;18.9;7.8
FRE00104048;REIMS PRUNAY, FR;2016-06;18.4;56.0;75.0;17.1;21.7;12.4
FRE00104048;REIMS PRUNAY, FR;2016-07;44.7;23.2;95.4;19.0;25.1;13.0
FRE00104048;REIMS PRUNAY, FR;2016-08;46.9;25.8;12.2;19.0;25.9;12.1
FRE00104048;REIMS PRUNAY, FR;2016-09;21.9;59.9;36.8;17.1;23.6;10.5
FRE00104048;REIMS PRUNAY, FR;2016-10;0.0;252.7;33.5;10.2;15.2;5.1
FRE00104048;REIMS PRUNAY, FR;2016-11;0.0;358.0;37.4;6.4;9.7;3.1
FRE00104048;REIMS PRUNAY, FR;2016-12;0.0;475.8;9.6;3.0;6.8;-0.8
FRE00104048;REIMS PRUNAY, FR;2017-01;0.0;561.2;27.5;0.2;3.7;-3.3
FRE00104048;REIMS PRUNAY, FR;2017-02;0.0;338.3;36.2;6.3;9.8;2.8
FRE00104048;REIMS PRUNAY, FR;2017-03;0.0;284.3;44.2;9.2;14.6;3.7
FRE00104048;REIMS PRUNAY, FR;2017-04;0.0;298.4;3.4;8.4;15.0;1.8
FRE00104048;REIMS PRUNAY, FR;2017-05;14.6;127.2;35.5;14.7;21.4;8.0
FRE00104048;REIMS PRUNAY, FR;2017-06;37.0;29.9;73.7;18.6;25.7;11.4
FRE00104048;REIMS PRUNAY, FR;2017-07;59.4;20.3;59.3;19.6;25.8;13.4
FRE00104048;REIMS PRUNAY, FR;2017-08;38.1;33.8;73.9;18.5;24.6;12.4
FRE00104048;REIMS PRUNAY, FR;2017-09;2.8;124.3;96.9;14.3;19.5;9.1
FRE00104048;REIMS PRUNAY, FR;2017-10;0.0;178.3;29.1;12.6;17.3;7.9
FRE00104048;REIMS PRUNAY, FR;2017-11;0.0;363.7;75.6;6.2;10.0;2.4
FRE00104048;REIMS PRUNAY, FR;2017-12;0.0;414.0;59.7;5.0;7.4;2.5
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
FRE00106207;MONTPELLIER AEROPORT, FR;1998-09;48.4;6.5;51.4;19.7;24.3;15.2
FRE00106207;MONTPELLIER AEROPORT, FR;1998-10;1.1;82.4;16.4;15.7;20.4;11.1
FRE00106207;MONTPELLIER AEROPORT, FR;1998-11;0.0;293.5;12.8;8.6;13.6;3.4
FRE00106207;MONTPELLIER AEROPORT, FR;1998-12;0.0;346.2;60.4;7.2;12.2;2.1
FRE00106207;MONTPELLIER AEROPORT, FR;1999-01;0.0;269.9;44.6;8.4;12.5;4.4
FRE00106207;MONTPELLIER AEROPORT, FR;1999-02;0.0;292.5;0.6;7.9;12.4;3.3
FRE00106207;MONTPELLIER AEROPORT, FR;1999-03;0.0;211.1;33.8;11.5;16.5;6.5
FRE00106207;MONTPELLIER AEROPORT, FR;1999-04;0.1;131.1;58.2;14.0;18.3;9.6
FRE00106207;MONTPELLIER AEROPORT, FR;1999-05;21.8;24.1;108.2;18.3;22.0;14.5
FRE00106207;MONTPELLIER AEROPORT, FR;1999-06;78.6;2.5;19.2;20.9;26.4;15.4
FRE00106207;MONTPELLIER AEROPORT, FR;1999-07;179.0;0.0;9.6;24.1;29.4;18.9
FRE00106207;MONTPELLIER AEROPORT, FR;1999-08;166.8;0.0;59.2;23.7;28.4;19.1
FRE00106207;MONTPELLIER AEROPORT, FR;1999-09;85.6;1.1;105.8;21.1;25.5;16.8
FRE00106207;MONTPELLIER AEROPORT, FR;1999-10;5.4;63.5;88.8;16.5;20.9;12.0
FRE00106207;MONTPELLIER AEROPORT, FR;1999-11;0.1;264.7;131.2;9.5;14.0;5.0
FRE00106207;MONTPELLIER AEROPORT, FR;1999-12;0.0;337.3;13.8;7.4;11.9;3.0
FRE00106207;MONTPELLIER AEROPORT, FR;2000-01;0.0;363.8;11.6;6.6;11.4;1.8
FRE00106207;MONTPELLIER AEROPORT, FR;2000-02;0.0;242.6;2.6;10.0;14.9;5.1
FRE00106207;MONTPELLIER AEROPORT, FR;2000-03;0.0;212.2;10.6;11.5;16.9;6.1
FRE00106207;MONTPELLIER AEROPORT, FR;2000-04;0.0;151.9;70.8;13.3;17.4;9.2
FRE00106207;MONTPELLIER AEROPORT, FR;2000-05;19.8;22.5;79.3;18.3;23.0;13.5
FRE00106207;MONTPELLIER AEROPORT, FR;2000-06;96.7;1.0;15.2;21.5;26.6;16.5
FRE00106207;MONTPELLIER AEROPORT, FR;2000-07;118.7;0.0;24.2;22.2;27.3;17.1
FRE00106207;MONTPELLIER AEROPORT, FR;2000-08;174.4;0.0;16.8;24.0;28.7;19.2
FRE00106207;MONTPELLIER AEROPORT, FR;2000-09;64.2;1.9;102.4;20.4;25.3;15.5
FRE00106207;MONTPELLIER AEROPORT, FR;2000-10;1.1;76.4;74.0;15.9;19.9;11.9
FRE00106207;MONTPELLIER AEROPORT, FR;2000-11;0.0;210.6;42.8;11.3;15.1;7.5
FRE00106207;MONTPELLIER AEROPORT, FR;2000-12;0.0;244.8;89.8;10.4;13.6;7.3
FRE00106207;MONTPELLIER AEROPORT, FR;2001-01;0.0;282.4;160.6;8.6;12.3;4.9
FRE00106207;MONTPELLIER AEROPORT, FR;2001-02;0.0;262.5;17.4;9.0;14.1;3.8
FRE00106207;MONTPELLIER AEROPORT, FR;2001-03;0.0;170.0;112.8;12.9;16.9;8.8
FRE00106207;MONTPELLIER AEROPORT, FR;2001-04;0.0;141.6;14.4;13.6;18.6;8.6
FRE00106207;MONTPELLIER AEROPORT, FR;2001-05;49.9;41.4;28.0;18.6;23.4;13.9
FRE00106207;MONTPELLIER AEROPORT, FR;2001-06;99.6;1.5;32.0;21.6;27.1;16.1
FRE00106207;MONTPELLIER AEROPORT, FR;2001-07;162.5;0.0;78.0;23.6;28.4;18.8
FRE00106207;MONTPELLIER AEROPORT, FR;2001-08;194.6;0.0;1.8;24.6;29.6;19.6
FRE00106207;MONTPELLIER AEROPORT, FR;2001-09;33.0;20.6;155.8;18.8;23.5;14.0
FRE00106207;MONTPELLIER AEROPORT, FR;2001-10;18.7;20.4;160.2;18.3;22.2;14.3
FRE00106207;MONTPELLIER AEROPORT, FR;2001-11;0.0;235.5;40.0;10.0;14.7;5.2
FRE00106207;MONTPELLIER AEROPORT, FR;2001-12;0.0;390.8;3.8;5.7;10.4;1.1
FRE00106207;MONTPELLIER AEROPORT, FR;2002-01;0.0;347.9;28.4;7.1;12.1;2.2
FRE00106207;MONTPELLIER AEROPORT, FR;2002-02;0.0;224.8;39.4;10.3;14.4;6.2
FRE00106207;MONTPELLIER AEROPORT, FR;2002-03;2.6;180.6;39.0;12.6;17.3;7.9
FRE00106207;MONTPELLIER AEROPORT, FR;2002-04;7.6;116.1;68.0;14.7;19.7;9.7
FRE00106207;MONTPELLIER AEROPORT, FR;2002-05;15.0;51.4;64.8;17.2;21.8;12.6
FRE00106207;MONTPELLIER AEROPORT, FR;2002-06;99.4;9.2;55.4;21.3;26.4;16.3
FRE00106207;MONTPELLIER AEROPORT, FR;2002-07;155.4;0.0;26.4;23.4;28.3;18.4
FRE00106207;MONTPELLIER AEROPORT, FR;2002-08;138.5;0.0;64.6;22.8;27.8;17.8
FRE00106207;MONTPELLIER AEROPORT, FR;2002-09;47.5;19.4;52.2;19.3;23.8;14.7
FRE00106207;MONTPELLIER AEROPORT, FR;2002-10;2.5;62.2;219.2;16.4;20.9;11.9
FRE00106207;MONTPELLIER AEROPORT, FR;2002-11;1.0;156.2;71.0;13.2;17.1;9.2
FRE00106207;MONTPELLIER AEROPORT, FR;2002-12;0.0;278.2;127.4;9.4;13.2;5.5
FRE00106207;MONTPELLIER AEROPORT, FR;2003-01;0.0;381.2;36.5;6.0;10.3;1.8
FRE00106207;MONTPELLIER AEROPORT, FR;2003-02;0.0;340.5;63.2;6.2;10.8;1.6
FRE00106207;MONTPELLIER AEROPORT, FR;2003-03;0.0;223.1;6.2;11.1;16.4;5.9
FRE00106207;MONTPELLIER AEROPORT, FR;2003-04;0.0;151.5;78.8;13.3;17.7;8.9
FRE00106207;MONTPELLIER AEROPORT, FR;2003-05;26.1;25.0;43.4;18.4;23.4;13.4
FRE00106207;MONTPELLIER AEROPORT, FR;2003-06;186.1;0.0;2.2;24.5;29.5;19.6
FRE00106207;MONTPELLIER AEROPORT, FR;2003-07;227.2;0.0;5.3;25.7;30.5;20.8
FRE00106207;MONTPELLIER AEROPORT, FR;2003-08;262.1;0.0;46.4;26.8;32.2;21.4
FRE00106207;MONTPELLIER AEROPORT, FR;2003-09;44.2;4.3;293.2;19.7;24.4;14.9
FRE00106207;MONTPELLIER AEROPORT, FR;2003-10;14.5;121.6;69.4;14.9;18.8;11.0
FRE00106207;MONTPELLIER AEROPORT, FR;2003-11;0.0;193.6;260.2;11.9;15.9;7.8
FRE00106207;MONTPELLIER AEROPORT, FR;2003-12;0.0;300.7;243.6;8.6;12.7;4.6
FRE00106207;MONTPELLIER AEROPORT, FR;2004-01;0.0;337.7;34.2;7.4;11.5;3.4
FRE00106207;MONTPELLIER AEROPORT, FR;2004-02;0.0;313.1;27.0;7.5;12.0;3.0
FRE00106207;MONTPELLIER AEROPORT, FR;2004-03;0.0;265.6;68.8;9.8;14.7;4.8
FRE00106207;MONTPELLIER AEROPORT, FR;2004-04;0.0;153.8;86.4;13.2;17.6;8.9
FRE00106207;MONTPELLIER AEROPORT, FR;2004-05;12.1;68.3;13.8;16.5;21.9;11.1
FRE00106207;MONTPELLIER AEROPORT, FR;2004-06;118.3;0.0;20.8;22.3;27.7;16.9
FRE00106207;MONTPELLIER AEROPORT, FR;2004-07;165.7;0.0;1.0;23.7;28.6;18.8
FRE00106207;MONTPELLIER AEROPORT, FR;2004-08;159.5;0.0;52.0;23.5;27.9;19.1
FRE00106207;MONTPELLIER AEROPORT, FR;2004-09;66.3;7.2;111.4;20.3;25.5;15.1
FRE00106207;MONTPELLIER AEROPORT, FR;2004-10;21.6;54.6;88.4;17.3;20.7;13.8
FRE00106207;MONTPELLIER AEROPORT, FR;2004-11;0.1;242.4;16.8;10.3;15.2;5.3
FRE00106207;MONTPELLIER AEROPORT, FR;2004-12;0.0;313.2;80.2;8.2;12.5;3.9
FRE00106207;MONTPELLIER AEROPORT, FR;2005-01;0.0;355.9;2.4;6.9;11.8;1.9
FRE00106207;MONTPELLIER AEROPORT, FR;2005-02;0.0;355.6;23.2;5.6;10.7;0.6
FRE00106207;MONTPELLIER AEROPORT, FR;2005-03;0.0;284.0;5.6;9.2;14.3;4.1
FRE00106207;MONTPELLIER AEROPORT, FR;2005-04;0.0;152.7;30.8;13.2;17.8;8.7
FRE00106207;MONTPELLIER AEROPORT, FR;2005-05;16.7;32.0;47.6;17.8;23.1;12.6
FRE00106207;MONTPELLIER AEROPORT, FR;2005-06;151.7;3.1;49.8;23.3;28.4;18.1
FRE00106207;MONTPELLIER AEROPORT, FR;2005-07;192.0;0.0;2.2;24.5;29.4;19.6
FRE00106207;MONTPELLIER AEROPORT, FR;2005-08;166.4;0.0;15.6;23.7;28.9;18.5
FRE00106207;MONTPELLIER AEROPORT, FR;2005-09;64.4;7.9;106.4;20.2;24.8;15.7
FRE00106207;MONTPELLIER AEROPORT, FR;2005-10;4.2;42.4;113.6;17.1;20.0;14.2
FRE00106207;MONTPELLIER AEROPORT, FR;2005-11;0.0;234.8;73.8;10.5;14.8;6.2
FRE00106207;MONTPELLIER AEROPORT, FR;2005-12;0.0;416.4;2.6;4.9;9.7;0.1
FRE00106207;MONTPELLIER AEROPORT, FR;2006-01;0.0;374.3;193.0;6.3;10.3;2.2
FRE00106207;MONTPELLIER AEROPORT, FR;2006-02;0.0;328.5;5.8;6.6;11.7;1.5
FRE00106207;MONTPELLIER AEROPORT, FR;2006-03;0.0;241.8;14.8;10.5;14.7;6.4
FRE00106207;MONTPELLIER AEROPORT, FR;2006-04;4.2;108.5;6.4;14.9;20.1;9.7
FRE00106207;MONTPELLIER AEROPORT, FR;2006-05;33.7;39.1;11.6;18.2;23.4;12.9
FRE00106207;MONTPELLIER AEROPORT, FR;2006-06;114.2;5.6;1.4;21.9;27.6;16.3
FRE00106207;MONTPELLIER AEROPORT, FR;2006-07;267.6;0.0;2.0;27.0;32.1;21.8
FRE00106207;MONTPELLIER AEROPORT, FR;2006-08;153.1;0.0;17.0;23.3;28.3;18.2
FRE00106207;MONTPELLIER AEROPORT, FR;2006-09;78.4;1.2;179.2;20.9;24.9;16.9
FRE00106207;MONTPELLIER AEROPORT, FR;2006-10;23.1;25.0;42.6;18.3;22.1;14.4
FRE00106207;MONTPELLIER AEROPORT, FR;2006-11;0.0;141.3;26.6;13.6;17.5;9.7
FRE00106207;MONTPELLIER AEROPORT, FR;2006-12;0.0;320.1;11.6;8.0;12.8;3.2
FRE00106207;MONTPELLIER AEROPORT, FR;2007-01;0.0;282.1;8.8;9.2;14.1;4.3
FRE00106207;MONTPELLIER AEROPORT, FR;2007-02;0.0;233.1;38.2;10.0;14.6;5.4
FRE00106207;MONTPELLIER AEROPORT, FR;2007-03;0.0;210.4;24.8;11.6;16.4;6.7
FRE00106207;MONTPELLIER AEROPORT, FR;2007-04;3.8;83.9;60.8;15.7;20.4;10.9
FRE00106207;MONTPELLIER AEROPORT, FR;2007-05;39.1;33.4;123.8;18.5;23.1;13.9
FRE00106207;MONTPELLIER AEROPORT, FR;2007-06;89.8;0.5;17.4;21.3;25.8;16.8
FRE00106207;MONTPELLIER AEROPORT, FR;2007-07;146.4;0.0;2.8;23.1;28.0;18.1
FRE00106207;MONTPELLIER AEROPORT, FR;2007-08;133.8;0.8;4.0;22.6;27.5;17.8
FRE00106207;MONTPELLIER AEROPORT, FR;2007-09;64.4;14.6;68.2;20.0;25.6;14.4
FRE00106207;MONTPELLIER AEROPORT, FR;2007-10;11.8;101.3;42.8;15.4;20.2;10.7
FRE00106207;MONTPELLIER AEROPORT, FR;2007-11;0.0;247.9;23.0;10.1;15.3;4.9
FRE00106207;MONTPELLIER AEROPORT, FR;2007-12;0.0;332.9;4.0;7.6;12.2;3.0
FRE00106207;MONTPELLIER AEROPORT, FR;2008-01;0.0;286.7;45.4;9.1;13.8;4.4
FRE00106207;MONTPELLIER AEROPORT, FR;2008-02;0.0;265.7;20.0;9.2;14.1;4.2
FRE00106207;MONTPELLIER AEROPORT, FR;2008-03;0.0;230.8;18.8;10.9;15.9;5.9
FRE00106207;MONTPELLIER AEROPORT, FR;2008-04;0.0;146.1;44.4;13.5;18.3;8.6
FRE00106207;MONTPELLIER AEROPORT, FR;2008-05;4.6;33.1;93.2;17.4;21.5;13.3
FRE00106207;MONTPELLIER AEROPORT, FR;2008-06;106.3;2.2;63.8;21.8;26.8;16.8
FRE00106207;MONTPELLIER AEROPORT, FR;2008-07;159.9;0.0;11.0;23.5;28.4;18.6
FRE00106207;MONTPELLIER AEROPORT, FR;2008-08;158.0;0.0;1.8;23.4;28.4;18.5
FRE00106207;MONTPELLIER AEROPORT, FR;2008-09;50.3;28.2;20.8;19.1;24.3;13.9
FRE00106207;MONTPELLIER AEROPORT, FR;2008-10;5.0;95.4;67.0;15.4;19.6;11.2
FRE00106207;MONTPELLIER AEROPORT, FR;2008-11;0.0;216.5;127.6;10.7;15.0;6.5
FRE00106207;MONTPELLIER AEROPORT, FR;2008-12;0.0;342.4;172.8;7.3;11.2;3.4
FRE00106207;MONTPELLIER AEROPORT, FR;2009-01;0.0;388.1;78.0;5.8;10.4;1.3
FRE00106207;MONTPELLIER AEROPORT, FR;2009-02;0.0;286.1;103.2;8.1;12.8;3.4
FRE00106207;MONTPELLIER AEROPORT, FR;2009-03;0.0;205.9;37.6;11.7;17.3;6.1
FRE00106207;MONTPELLIER AEROPORT, FR;2009-04;0.4;120.9;163.6;14.3;18.7;9.9
FRE00106207;MONTPELLIER AEROPORT, FR;2009-05;36.1;17.2;23.4;18.9;23.7;14.2
FRE00106207;MONTPELLIER AEROPORT, FR;2009-06;129.6;0.7;7.4;22.6;28.0;17.3
FRE00106207;MONTPELLIER AEROPORT, FR;2009-07;191.1;0.0;2.6;24.5;29.1;19.9
FRE00106207;MONTPELLIER AEROPORT, FR;2009-08;210.8;0.0;34.4;25.1;30.6;19.7
FRE00106207;MONTPELLIER AEROPORT, FR;2009-09;92.3;5.2;9.4;21.2;26.8;15.7
FRE00106207;MONTPELLIER AEROPORT, FR;2009-10;25.5;77.7;104.8;16.6;21.6;11.8
FRE00106207;MONTPELLIER AEROPORT, FR;2009-11;0.0;159.3;8.6;13.0;16.8;9.2
FRE00106207;MONTPELLIER AEROPORT, FR;2009-12;0.0;332.5;44.2;7.6;11.5;3.7
FRE00106207;MONTPELLIER AEROPORT, FR;2010-01;0.0;412.8;84.0;5.0;8.6;1.4
FRE00106207;MONTPELLIER AEROPORT, FR;2010-02;0.0;316.2;146.6;7.0;11.4;2.7
FRE00106207;MONTPELLIER AEROPORT, FR;2010-03;0.0;273.0;55.5;9.5;14.1;5.0
FRE00106207;MONTPELLIER AEROPORT, FR;2010-04;3.3;134.7;10.0;13.9;19.1;8.8
FRE00106207;MONTPELLIER AEROPORT, FR;2010-05;22.4;56.9;57.6;17.2;21.9;12.6
FRE00106207;MONTPELLIER AEROPORT, FR;2010-06;90.6;2.5;17.4;21.3;26.1;16.4
FRE00106207;MONTPELLIER AEROPORT, FR;2010-07;228.9;0.0;3.0;25.7;30.9;20.5
FRE00106207;MONTPELLIER AEROPORT, FR;2010-08;182.6;0.0;9.9;24.2;29.6;18.9
FRE00106207;MONTPELLIER AEROPORT, FR;2010-09;49.7;18.2;65.8;19.4;24.8;13.9
FRE00106207;MONTPELLIER AEROPORT, FR;2010-10;6.8;111.4;194.1;15.0;19.1;10.8
FRE00106207;MONTPELLIER AEROPORT, FR;2010-11;0.0;218.1;39.8;10.6;14.7;6.6
FRE00106207;MONTPELLIER AEROPORT, FR;2010-12;0.0;351.1;96.4;6.3;10.3;2.3
FRE00106207;MONTPELLIER AEROPORT, FR;2011-01;0.0;360.5;31.4;6.7;11.0;2.4
FRE00106207;MONTPELLIER AEROPORT, FR;2011-02;0.0;265.8;8.8;8.8;14.0;3.6
FRE00106207;MONTPELLIER AEROPORT, FR;2011-03;0.0;225.5;139.5;11.1;15.9;6.2
FRE00106207;MONTPELLIER AEROPORT, FR;2011-04;13.6;85.4;18.5;15.9;21.3;10.6
FRE00106207;MONTPELLIER AEROPORT, FR;2011-05;45.5;19.7;7.1;19.2;24.9;13.4
FRE00106207;MONTPELLIER AEROPORT, FR;2011-06;88.6;9.3;36.5;21.0;25.6;16.3
FRE00106207;MONTPELLIER AEROPORT, FR;2011-07;136.4;0.0;35.7;22.7;27.8;17.7
FRE00106207;MONTPELLIER AEROPORT, FR;2011-08;158.9;0.0;4.6;23.5;28.5;18.4
FRE00106207;MONTPELLIER AEROPORT, FR;2011-09;116.3;0.7;22.5;22.2;27.4;17.0
FRE00106207;MONTPELLIER AEROPORT, FR;2011-10;32.4;59.4;68.9;17.5;22.6;12.3
FRE00106207;MONTPELLIER AEROPORT, FR;2011-11;0.2;138.6;267.9;13.7;17.0;10.4
FRE00106207;MONTPELLIER AEROPORT, FR;2011-12;0.0;262.2;3.6;9.9;14.4;5.4
FRE00106207;MONTPELLIER AEROPORT, FR;2012-01;0.0;302.2;5.0;8.6;13.4;3.7
FRE00106207;MONTPELLIER AEROPORT, FR;2012-02;0.0;405.5;0.0;4.4;10.6;-1.9
FRE00106207;MONTPELLIER AEROPORT, FR;2012-03;1.0;176.4;3.6;12.7;18.0;7.4
FRE00106207;MONTPELLIER AEROPORT, FR;2012-04;0.0;133.5;42.1;13.9;18.0;9.8
FRE00106207;MONTPELLIER AEROPORT, FR;2012-05;36.1;53.6;56.8;17.8;22.6;13.0
FRE00106207;MONTPELLIER AEROPORT, FR;2012-06;118.5;0.0;18.0;22.3;27.1;17.4
FRE00106207;MONTPELLIER AEROPORT, FR;2012-07;164.9;0.0;54.9;23.6;28.9;18.4
FRE00106207;MONTPELLIER AEROPORT, FR;2012-08;204.5;0.0;79.0;24.9;29.9;19.9
FRE00106207;MONTPELLIER AEROPORT, FR;2012-09;72.4;8.4;53.2;20.5;24.9;16.0
FRE00106207;MONTPELLIER AEROPORT, FR;2012-10;24.3;69.2;69.1;16.9;21.2;12.5
FRE00106207;MONTPELLIER AEROPORT, FR;2012-11;0.0;187.6;88.3;12.1;15.8;8.4
FRE00106207;MONTPELLIER AEROPORT, FR;2012-12;0.0;320.6;38.7;8.0;12.6;3.4
FRE00106207;MONTPELLIER AEROPORT, FR;2013-01;0.0;360.6;30.3;6.7;11.9;1.6
FRE00106207;MONTPELLIER AEROPORT, FR;2013-02;0.0;326.2;6.0;6.7;11.4;1.9
FRE00106207;MONTPELLIER AEROPORT, FR;2013-03;0.0;251.2;190.6;10.2;14.1;6.3
FRE00106207;MONTPELLIER AEROPORT, FR;2013-04;0.1;154.1;78.4;12.8;17.3;8.4
FRE00106207;MONTPELLIER AEROPORT, FR;2013-05;4.0;77.6;13.4;16.0;20.8;11.1
FRE00106207;MONTPELLIER AEROPORT, FR;2013-06;82.1;8.5;41.5;20.8;25.8;15.8
FRE00106207;MONTPELLIER AEROPORT, FR;2013-07;205.3;0.0;10.3;25.0;30.2;19.7
FRE00106207;MONTPELLIER AEROPORT, FR;2013-08;170.3;0.0;28.2;23.8;29.3;18.4
FRE00106207;MONTPELLIER AEROPORT, FR;2013-09;75.3;0.8;19.9;20.8;26.0;15.6
FRE00106207;MONTPELLIER AEROPORT, FR;2013-10;31.4;38.7;37.1;18.1;21.9;14.2
FRE00106207;MONTPELLIER AEROPORT, FR;2013-11;0.0;226.4;56.6;10.8;14.8;6.8
FRE00106207;MONTPELLIER AEROPORT, FR;2013-12;0.0;296.6;13.8;8.8;13.3;4.3
FRE00106207;MONTPELLIER AEROPORT, FR;2014-01;0.0;271.4;57.8;9.6;12.8;6.3
FRE00106207;MONTPELLIER AEROPORT, FR;2014-02;0.0;234.7;23.3;9.9;13.9;6.0
FRE00106207;MONTPELLIER AEROPORT, FR;2014-03;0.0;199.5;17.3;11.9;17.6;6.2
FRE00106207;MONTPELLIER AEROPORT, FR;2014-04;2.2;77.0;16.6;15.8;20.9;10.8
FRE00106207;MONTPELLIER AEROPORT, FR;2014-05;16.6;42.4;18.3;17.5;22.4;12.6
FRE00106207;MONTPELLIER AEROPORT, FR;2014-06;127.6;1.8;41.3;22.5;27.8;17.3
FRE00106207;MONTPELLIER AEROPORT, FR;2014-07;166.0;0.0;28.2;23.7;28.3;19.1
FRE00106207;MONTPELLIER AEROPORT, FR;2014-08;147.0;0.0;30.0;23.1;28.2;17.9
FRE00106207;MONTPELLIER AEROPORT, FR;2014-09;91.6;3.0;362.6;21.3;26.1;16.4
FRE00106207;MONTPELLIER AEROPORT, FR;2014-10;45.2;30.4;20.9;18.8;23.1;14.6
FRE00106207;MONTPELLIER AEROPORT, FR;2014-11;1.3;126.8;187.2;14.0;17.5;10.4
FRE00106207;MONTPELLIER AEROPORT, FR;2014-12;0.0;276.4;71.8;9.2;13.2;5.1
FRE00106207;MONTPELLIER AEROPORT, FR;2015-01;0.0;315.1;37.7;8.2;13.1;3.3
FRE00106207;MONTPELLIER AEROPORT, FR;2015-02;0.0;304.7;27.8;7.4;12.1;2.8
FRE00106207;MONTPELLIER AEROPORT, FR;2015-03;0.0;194.0;54.5;12.1;16.6;7.6
FRE00106207;MONTPELLIER AEROPORT, FR;2015-04;0.0;123.2;84.0;14.2;19.2;9.3
FRE00106207;MONTPELLIER AEROPORT, FR;2015-05;36.4;17.3;2.4;18.9;24.1;13.8
FRE00106207;MONTPELLIER AEROPORT, FR;2015-06;151.7;0.0;86.7;23.4;28.9;17.9
FRE00106207;MONTPELLIER AEROPORT, FR;2015-07;252.2;0.0;6.5;26.5;31.6;21.4
FRE00106207;MONTPELLIER AEROPORT, FR;2015-08;157.0;0.0;234.2;23.4;28.5;18.3
FRE00106207;MONTPELLIER AEROPORT, FR;2015-09;41.8;3.4;34.6;19.6;24.5;14.7
FRE00106207;MONTPELLIER AEROPORT, FR;2015-10;3.3;104.7;60.3;15.1;19.9;10.2
FRE00106207;MONTPELLIER AEROPORT, FR;2015-11;0.0;155.6;77.5;12.8;18.0;7.6
FRE00106207;MONTPELLIER AEROPORT, FR;2015-12;0.0;210.7;12.4;11.5;14.8;8.3
FRE00106207;MONTPELLIER AEROPORT, FR;2016-01;0.0;282.5;14.4;9.2;12.6;5.8
FRE00106207;MONTPELLIER AEROPORT, FR;2016-02;0.0;236.5;84.9;10.2;14.6;5.8
FRE00106207;MONTPELLIER AEROPORT, FR;2016-03;0.0;240.1;21.2;10.6;15.5;5.7
FRE00106207;MONTPELLIER AEROPORT, FR;2016-04;0.0;121.8;49.7;14.3;18.4;10.1
FRE00106207;MONTPELLIER AEROPORT, FR;2016-05;6.5;51.3;64.0;16.9;21.6;12.1
FRE00106207;MONTPELLIER AEROPORT, FR;2016-06;111.1;0.6;25.2;22.0;27.0;17.1
FRE00106207;MONTPELLIER AEROPORT, FR;2016-07;198.5;0.0;47.1;24.7;30.0;19.5
FRE00106207;MONTPELLIER AEROPORT, FR;2016-08;181.9;0.0;10.9;24.2;29.7;18.7
FRE00106207;MONTPELLIER AEROPORT, FR;2016-09;113.5;1.5;52.3;22.1;27.4;16.8
FRE00106207;MONTPELLIER AEROPORT, FR;2016-10;6.5;83.9;211.6;15.8;20.8;10.9
FRE00106207;MONTPELLIER AEROPORT, FR;2016-11;0.0;185.3;47.6;12.2;16.0;8.3
FRE00106207;MONTPELLIER AEROPORT, FR;2016-12;0.0;295.7;47.3;8.8;13.9;3.7
FRE00106207;MONTPELLIER AEROPORT, FR;2017-01;0.0;394.4;52.8;5.6;10.5;0.7
FRE00106207;MONTPELLIER AEROPORT, FR;2017-02;0.0;206.1;18.2;11.0;15.2;6.7
FRE00106207;MONTPELLIER AEROPORT, FR;2017-03;0.2;161.3;85.1;13.1;18.2;8.1
FRE00106207;MONTPELLIER AEROPORT, FR;2017-04;0.7;110.4;29.9;14.7;20.2;9.2
FRE00106207;MONTPELLIER AEROPORT, FR;2017-05;34.5;42.3;30.1;18.1;23.5;12.6
FRE00106207;MONTPELLIER AEROPORT, FR;2017-06;161.8;0.0;36.2;23.7;28.4;19.0
FRE00106207;MONTPELLIER AEROPORT, FR;2017-07;198.8;0.0;1.6;24.8;29.8;19.7
FRE00106207;MONTPELLIER AEROPORT, FR;2017-08;193.3;0.0;13.0;24.6;29.2;19.9
FRE00106207;MONTPELLIER AEROPORT, FR;2017-09;36.5;17.1;7.0;19.0;24.2;13.7
FRE00106207;MONTPELLIER AEROPORT, FR;2017-10;13.4;37.6;21.1;17.6;22.5;12.6
FRE00106207;MONTPELLIER AEROPORT, FR;2017-11;0.0;219.5;14.4;11.0;15.9;6.2
FRE00106207;MONTPELLIER AEROPORT, FR;2017-12;0.0;349.4;11.2;7.1;12.2;1.9
;;;;;;;;
;;;;;;;;
